acknowledgement_issue_title,network_abbr_name,acknowledgement_date_added,cds_cloud,is_hidden,start_time,time_active,description,node_ticketing_cloud,external_network_id,is_lightweight,time_to_acknowledge,nagios_url,issue_url,acknowledgement_username,external_project_id,external_issue_id,color,service_name,service_group,external_node_id,device,is_alert_stale,external_interface_id,classify_is_oncall,date_added,acknowledgement_description,host_group,alert_id,end_time,is_major_event,last_updated,acknowledgement_alert_membership_id,external_bgp_peer_id,node_name,duration,ticketing_url,network_id,host_check_pending_duration,network_name,agent_username,acknowledgement_ticketing_cloud,acknowledgement_is_classify_ticket_auto_create,network_display_name,database_url,acknowledgement_id,acknowledgement_user_id,agent_name,node_id,acknowledgement_is_active,root_cause_alert_id,flaps,severity,num_flaps,acknowledgement_external_project_id,network_profiles,agent_is_active,agent_id
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:51Z,123,"Error performing SNMP query for description to 190.103.186.157: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 14,NA,46795,NA,0,NA,0,2024-09-06T05:03:28Z,NA,Ampath Layer 2,188834702,2024-09-06T05:05:31Z,0,2024-09-06T05:03:28Z,NA,NA,MIA-MI1-SW15,580,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567012,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:51Z,123,"Error performing SNMP query for description to 190.103.186.152: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 114,NA,45931,NA,0,NA,0,2024-09-06T05:03:29Z,NA,Ampath Layer 2,188834892,2024-09-06T05:05:32Z,0,2024-09-06T05:03:29Z,NA,NA,SAO-SP4-SW04,581,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579558892,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:51Z,122,Error: Could not talk SNMP to host,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,INTF - et-1/1/6,Contact Lanautilus,38739,et-1/1/6,0,2311290,0,2024-09-06T05:03:30Z,NA,Ampath Layer 2,188834982,2024-09-06T05:05:32Z,0,2024-09-06T05:03:30Z,NA,NA,FOR-ACB-SW01,581,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579071832,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:51Z,122,Error: Could not talk SNMP to host,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,INTF - et-0/0/3,Contact Lanautilus,38412,et-0/0/3,0,2311281,0,2024-09-06T05:03:33Z,NA,Ampath Layer 2,188835482,2024-09-06T05:05:35Z,0,2024-09-06T05:03:33Z,NA,NA,FOR-LAN-SW02,584,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579065572,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:51Z,122,"Error performing SNMP query for description to 192.168.203.229: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 5,NA,47302,NA,0,NA,0,2024-09-06T05:03:33Z,NA,Ampath Layer 2,188835502,2024-09-06T05:05:35Z,0,2024-09-06T05:03:33Z,NA,NA,MIA-MI1-SW17,584,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579572372,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:50Z,146,"Error performing SNMP query for description to 190.103.186.153: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 19,NA,47064,NA,0,NA,0,2024-09-06T05:02:26Z,NA,Ampath Layer 2,188831552,2024-09-06T05:04:52Z,0,2024-09-06T05:02:26Z,NA,NA,BCT-MI3-SW04,542,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569572,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:50Z,146,"Error performing SNMP query for description to 190.103.186.153: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 2,NA,47064,NA,0,NA,0,2024-09-06T05:02:26Z,NA,Ampath Layer 2,188831562,2024-09-06T05:04:52Z,0,2024-09-06T05:02:26Z,NA,NA,BCT-MI3-SW04,542,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569572,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:50Z,73,Error retrieving CPU utilization.,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,CPU,NA,21847,NA,0,NA,0,2024-09-06T05:02:38Z,NA,Ampath Layer 3,188832532,2024-09-06T05:03:51Z,0,2024-09-06T05:02:38Z,NA,NA,MIA-MI1-RT04,481,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,575034521,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:50Z,123,"Error performing SNMP query for description to 190.103.186.157: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 2,NA,46795,NA,0,NA,0,2024-09-06T05:03:28Z,NA,Ampath Layer 2,188834682,2024-09-06T05:05:31Z,0,2024-09-06T05:03:28Z,NA,NA,MIA-MI1-SW15,581,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567012,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:50Z,122,Error: Could not talk SNMP to host,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,INTF - et-0/0/1,Contact Lanautilus,38412,et-0/0/1,0,2305098,0,2024-09-06T05:03:33Z,NA,Ampath Layer 2,188835472,2024-09-06T05:05:35Z,0,2024-09-06T05:03:33Z,NA,NA,FOR-LAN-SW02,585,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579065572,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:50Z,122,Error: Could not talk SNMP to host,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,INTF - ae1,Contact Lanautilus,38412,ae1,0,2311284,0,2024-09-06T05:03:33Z,NA,Ampath Layer 2,188835492,2024-09-06T05:05:35Z,0,2024-09-06T05:03:33Z,NA,NA,FOR-LAN-SW02,585,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579065572,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:49Z,392,"CRITICAL - 198.32.252.34: rta nan, lost 100%",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,red,HOST,NA,21847,NA,0,NA,0,2024-09-06T04:57:18Z,NA,Ampath Layer 3,188788222,2024-09-06T05:03:50Z,0,2024-09-06T04:57:18Z,NA,NA,MIA-MI1-RT04,481,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,575034521,NA,NA,,Critical,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:49Z,147,"Error performing SNMP query for description to 190.103.186.156: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 30,NA,46792,NA,0,NA,0,2024-09-06T05:02:26Z,NA,Ampath Layer 2,188831632,2024-09-06T05:04:53Z,0,2024-09-06T05:02:26Z,NA,NA,MIA-MI1-SW14,544,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567002,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:49Z,147,"Error performing SNMP query for description to 190.103.186.147: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 2,NA,47061,NA,0,NA,0,2024-09-06T05:02:28Z,NA,Ampath Layer 2,188831822,2024-09-06T05:04:55Z,0,2024-09-06T05:02:28Z,NA,NA,BCT-MI3-SW03,546,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569562,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:49Z,133,"Error performing SNMP query for description to 192.168.220.4: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 26,NA,47623,NA,0,NA,0,2024-09-06T05:03:15Z,NA,Ampath Layer 2,188834272,2024-09-06T05:05:28Z,0,2024-09-06T05:03:15Z,NA,NA,ATL-LUM-SW02,579,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579372,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:49Z,123,"Error performing SNMP query for description to 190.103.186.152: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,45931,NA,0,NA,0,2024-09-06T05:03:29Z,NA,Ampath Layer 2,188834882,2024-09-06T05:05:32Z,0,2024-09-06T05:03:29Z,NA,NA,SAO-SP4-SW04,583,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579558892,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:48Z,147,"Error performing SNMP query for description to 190.103.186.147: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 19,NA,47061,NA,0,NA,0,2024-09-06T05:02:28Z,NA,Ampath Layer 2,188831802,2024-09-06T05:04:55Z,0,2024-09-06T05:02:28Z,NA,NA,BCT-MI3-SW03,547,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569562,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:48Z,133,"Error performing SNMP query for description to 192.168.220.4: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,47623,NA,0,NA,0,2024-09-06T05:03:15Z,NA,Ampath Layer 2,188834262,2024-09-06T05:05:28Z,0,2024-09-06T05:03:15Z,NA,NA,ATL-LUM-SW02,580,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579372,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:47Z,146,"Error performing SNMP query for description to 190.103.186.153: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 30,NA,47064,NA,0,NA,0,2024-09-06T05:02:26Z,NA,Ampath Layer 2,188831542,2024-09-06T05:04:52Z,0,2024-09-06T05:02:26Z,NA,NA,BCT-MI3-SW04,545,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569572,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:47Z,147,"Error performing SNMP query for description to 190.103.186.156: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 32,NA,46792,NA,0,NA,0,2024-09-06T05:02:26Z,NA,Ampath Layer 2,188831642,2024-09-06T05:04:53Z,0,2024-09-06T05:02:26Z,NA,NA,MIA-MI1-SW14,546,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567002,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:44Z,465,"Error performing SNMP query for description to 190.103.186.147: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 30,NA,47061,NA,0,NA,0,2024-09-06T04:59:25Z,NA,Ampath Layer 2,188814852,2024-09-06T05:07:10Z,0,2024-09-06T04:59:25Z,NA,NA,BCT-MI3-SW03,686,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569562,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:44Z,452,"Error performing SNMP query for description to 190.103.186.149: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 32,NA,43806,NA,0,NA,0,2024-09-06T04:59:38Z,NA,Ampath Layer 2,188815652,2024-09-06T05:07:10Z,0,2024-09-06T04:59:38Z,NA,NA,SAO-SP4-SW03,686,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535031,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:44Z,377,Error: Could not talk SNMP to host,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,INTF - et-1/1/8,Contact Lanautilus,38739,et-1/1/8,0,2311296,0,2024-09-06T05:00:53Z,NA,Ampath Layer 2,188819122,2024-09-06T05:07:10Z,0,2024-09-06T05:00:53Z,NA,NA,FOR-ACB-SW01,686,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579071832,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:44Z,282,"Error performing SNMP query for description to 190.103.186.158: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 29,NA,46798,NA,0,NA,0,2024-09-06T05:02:28Z,NA,Ampath Layer 2,188831782,2024-09-06T05:07:10Z,0,2024-09-06T05:02:28Z,NA,NA,MIA-MI1-SW16,686,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567022,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:43Z,476,"Error performing SNMP query for description to 190.103.186.153: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,47064,NA,0,NA,0,2024-09-06T04:59:14Z,NA,Ampath Layer 2,188814352,2024-09-06T05:07:10Z,0,2024-09-06T04:59:14Z,NA,NA,BCT-MI3-SW04,687,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569572,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:43Z,475,"Error performing SNMP query for description to 190.103.186.156: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 14,NA,46792,NA,0,NA,0,2024-09-06T04:59:15Z,NA,Ampath Layer 2,188814512,2024-09-06T05:07:10Z,0,2024-09-06T04:59:15Z,NA,NA,MIA-MI1-SW14,687,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567002,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:43Z,465,"Error performing SNMP query for description to 190.103.186.147: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,47061,NA,0,NA,0,2024-09-06T04:59:25Z,NA,Ampath Layer 2,188814862,2024-09-06T05:07:10Z,0,2024-09-06T04:59:25Z,NA,NA,BCT-MI3-SW03,687,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579569562,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:42Z,475,"CRITICAL - 190.103.186.218: rta nan, lost 100%",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,red,HOST,NA,38412,NA,0,NA,0,2024-09-06T04:57:40Z,NA,Ampath Layer 2,188797822,2024-09-06T05:05:35Z,0,2024-09-06T04:57:40Z,NA,NA,FOR-LAN-SW02,593,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579065572,NA,NA,,Critical,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:42Z,452,"Error performing SNMP query for description to 190.103.186.149: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 3,NA,43806,NA,0,NA,0,2024-09-06T04:59:38Z,NA,Ampath Layer 2,188815642,2024-09-06T05:07:10Z,0,2024-09-06T04:59:38Z,NA,NA,SAO-SP4-SW03,688,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535031,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:42Z,406,"Error performing SNMP query for description to 192.168.204.4: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,47677,NA,0,NA,0,2024-09-06T05:00:24Z,NA,Ampath Layer 2,188818042,2024-09-06T05:07:10Z,0,2024-09-06T05:00:24Z,NA,NA,JAX-LUM-SW02,688,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579579762,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:42Z,393,"Error performing SNMP query for description to 10.255.232.2: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 2,NA,48268,NA,0,NA,0,2024-09-06T05:00:37Z,NA,Ampath Layer 2,188818562,2024-09-06T05:07:10Z,0,2024-09-06T05:00:37Z,NA,NA,SCL-CIR-SW04,688,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579599592,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:42Z,377,Error: Could not talk SNMP to host,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,INTF - ae1,Contact Lanautilus,38739,ae1,0,2311302,0,2024-09-06T05:00:53Z,NA,Ampath Layer 2,188819132,2024-09-06T05:07:10Z,0,2024-09-06T05:00:53Z,NA,NA,FOR-ACB-SW01,688,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579071832,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:38Z,465,"Error performing SNMP query for description to 190.103.186.158: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 30,NA,46798,NA,0,NA,0,2024-09-06T04:59:25Z,NA,Ampath Layer 2,188814812,2024-09-06T05:07:10Z,0,2024-09-06T04:59:25Z,NA,NA,MIA-MI1-SW16,692,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567022,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:38Z,452,"Error performing SNMP query for description to 190.103.186.149: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 30,NA,43806,NA,0,NA,0,2024-09-06T04:59:38Z,NA,Ampath Layer 2,188815622,2024-09-06T05:07:10Z,0,2024-09-06T04:59:38Z,NA,NA,SAO-SP4-SW03,692,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535031,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:38Z,375,Error: Could not talk SNMP to host,GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,INTF - et-0/0/2,Contact Lanautilus,38412,et-0/0/2,0,2311278,0,2024-09-06T05:00:55Z,NA,Ampath Layer 2,188819792,2024-09-06T05:07:10Z,0,2024-09-06T05:00:55Z,NA,NA,FOR-LAN-SW02,692,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579065572,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:37Z,475,"Error performing SNMP query for description to 190.103.186.156: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 4,NA,46792,NA,0,NA,0,2024-09-06T04:59:15Z,NA,Ampath Layer 2,188814502,2024-09-06T05:07:10Z,0,2024-09-06T04:59:15Z,NA,NA,MIA-MI1-SW14,693,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579567002,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:35Z,375,"Error performing SNMP query for description to 192.168.203.229: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 4,NA,47302,NA,0,NA,0,2024-09-06T05:00:55Z,NA,Ampath Layer 2,188819802,2024-09-06T05:07:10Z,0,2024-09-06T05:00:55Z,NA,NA,MIA-MI1-SW17,695,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579572372,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:32Z,407,"Error performing SNMP query for description to 190.103.186.150: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 2,NA,43803,NA,0,NA,0,2024-09-06T05:00:23Z,NA,Ampath Layer 2,188817722,2024-09-06T05:07:10Z,0,2024-09-06T05:00:23Z,NA,NA,SCL-CIR-SW03,698,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535021,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:30Z,393,"Error performing SNMP query for description to 10.255.232.2: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 31,NA,48268,NA,0,NA,0,2024-09-06T05:00:37Z,NA,Ampath Layer 2,188818572,2024-09-06T05:07:10Z,0,2024-09-06T05:00:37Z,NA,NA,SCL-CIR-SW04,700,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579599592,NA,NA,,Unknown,0,NA,,1,19
NA,AMP,NA,GlobalNOC,0,2024-09-06T04:55:27Z,407,"Error performing SNMP query for description to 190.103.186.150: No response from remote host ""190.103.186.57""",GlobalNOC,7,0,NA,https://nocmon.grnoc.iu.edu/nagios/,NA,NA,59,NA,orange,Interface - 1,NA,43803,NA,0,NA,0,2024-09-06T05:00:23Z,NA,Ampath Layer 2,188817712,2024-09-06T05:07:10Z,0,2024-09-06T05:00:23Z,NA,NA,SCL-CIR-SW03,703,https://globalnoc.service-now.com,9,300,AMPATH,alertmon-nocmon,NA,NA,AMP,https://db2.grnoc.iu.edu/db-gnui,NA,NA,nocmon,579535021,NA,NA,,Unknown,0,NA,,1,19
